"","ID","ApplNo.x","ProductNo.x","Form","Strength","ReferenceDrug","DrugName","ActiveIngredient","ReferenceStandard","MarketingStatusID","ApplNo.y","ProductNo.y","MarketingStatusDescription"
"782","202414_3",202414,3,"TABLET; ORAL","300MG; 25MG",0,"IRBESARTAN; HYDROCHLOROTHIAZIDE","IRBESARTAN: HYDROCHLOROTHIAZIDE","",4,202414,3,"None (Tentative Approval)"
"783","202424_1",202424,1,"TABLET;ORAL","1.25MG;1.25MG;1.25MG;1.25MG",0,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE","AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE","0",1,202424,1,"Prescription"
"784","202428_1",202428,1,"AEROSOL, FOAM;TOPICAL","0.1%",1,"FABIOR","TAZAROTENE","1",1,202428,1,"Prescription"
"785","202429_1",202429,1,"TABLET;ORAL","240MG",1,"ZELBORAF","VEMURAFENIB","1",1,202429,1,"Prescription"
"786","202432_1",202432,1,"INJECTABLE;INJECTION","1MEQ/ML",0,"SODIUM BICARBONATE","SODIUM BICARBONATE","0",1,202432,1,"Prescription"
"787","202433_1",202433,1,"CAPSULE;ORAL","0.4MG",0,"TAMSULOSIN HYDROCHLORIDE","TAMSULOSIN HYDROCHLORIDE","0",1,202433,1,"Prescription"
"788","202437_1",202437,1,"TABLET;ORAL","1MG",0,"FOLIC ACID","FOLIC ACID","0",1,202437,1,"Prescription"
"789","202439_1",202439,1,"TABLET;ORAL","10MG",0,"XARELTO","RIVAROXABAN","",1,202439,1,"Prescription"
"790","202440_1",202440,1,"GEL;TOPICAL","5%;EQ 1% BASE",0,"CLINDAMYCIN PHOSPHATE AND BENZOYL PEROXIDE","BENZOYL PEROXIDE; CLINDAMYCIN PHOSPHATE","0",1,202440,1,"Prescription"
"791","202445_1",202445,1,"TABLET;ORAL","150MG",0,"PROPAFENONE HYDROCHLORIDE","PROPAFENONE HYDROCHLORIDE","0",1,202445,1,"Prescription"
"792","202446_1",202446,1,"TABLET;ORAL","10MG",0,"AMITRIPTYLINE HYDROCHLORIDE","AMITRIPTYLINE HYDROCHLORIDE","0",1,202446,1,"Prescription"
"793","202450_1",202450,1,"POWDER, METERED;INHALATION","0.4MG/INH",1,"TUDORZA PRESSAIR","ACLIDINIUM BROMIDE","1",1,202450,1,"Prescription"
"794","202461_1",202461,1,"TABLET, DELAYED RELEASE;ORAL","EQ 20MG BASE;375MG",0,"NAPROXEN AND ESOMEPRAZOLE MAGNESIUM","ESOMEPRAZOLE MAGNESIUM; NAPROXEN","0",4,202461,1,"None (Tentative Approval)"
"795","202482_1",202482,1,"TABLET;ORAL","500MG",0,"GRISEOFULVIN","GRISEOFULVIN, MICROSIZE","0",1,202482,1,"Prescription"
"796","202496_1",202496,1,"SOLUTION;INHALATION","EQ 0.083% BASE;0.017%",0,"ALBUTEROL SULFATE AND IPRATROPIUM BROMIDE","ALBUTEROL SULFATE; IPRATROPIUM BROMIDE","0",1,202496,1,"Prescription"
"797","202509_1",202509,1,"CAPSULE;ORAL","0.5MG;0.4MG",0,"DUTASTERIDE AND TAMSULOSIN HYDROCHLORIDE","DUTASTERIDE; TAMSULOSIN HYDROCHLORIDE","0",1,202509,1,"Prescription"
"798","202511_1",202511,1,"SOLUTION;ORAL","1.6GM/BOT;3.13GM/BOT;17.5GM/BOT",0,"SODIUM SULFATE, POTASSIUM SULFATE AND MAGNESIUM SULFATE ","MAGNESIUM SULFATE; POTASSIUM SULFATE; SODIUM SULFATE","0",1,202511,1,"Prescription"
"799","202514_1",202514,1,"SOLUTION/DROPS;OPHTHALMIC","0.0015%",1,"ZIOPTAN","TAFLUPROST","1",1,202514,1,"Prescription"
"800","202520_1",202520,1,"SYRUP;ORAL","2MG/5ML",0,"POLMON","DEXCHLORPHENIRAMINE MALEATE","0",1,202520,1,"Prescription"
"801","202526_1",202526,1,"SOLUTION;OPHTHALMIC","0.2%",0,"OLOPATADINE HYDROCHLORIDE","OLOPATADINE HYDROCHLORIDE","",4,202526,1,"None (Tentative Approval)"
"802","202544_1",202544,1,"TABLET;ORAL","12.5MG;40MG",0,"TELMISARTAN AND HYDROCHLOROTHIAZIDE","HYDROCHLOROTHIAZIDE; TELMISARTAN","0",1,202544,1,"Prescription"
"803","202545_1",202545,1,"TABLET;ORAL","125MG",0,"GRISEOFULVIN,ULTRAMICROSIZE","GRISEOFULVIN, ULTRAMICROSIZE","0",1,202545,1,"Prescription"
"804","202551_1",202551,1,"TABLET;ORAL","5MG",0,"SOLIFENACIN SUCCINATE","SOLIFENACIN SUCCINATE","0",1,202551,1,"Prescription"
"805","202555_1",202555,1,"TABLET, DELAYED RELEASE;ORAL","EQ 180MG BASE",0,"MYCOPHENOLIC SODIUM","MYCOPHENOLIC SODIUM","0",1,202555,1,"Prescription"
"806","202556_1",202556,1,"TABLET;ORAL","12.5MG",0,"HYDROCHLOROTHIAZIDE","HYDROCHLOROTHIAZIDE","1",1,202556,1,"Prescription"
"807","20256_1",20256,1,"INJECTABLE;INJECTION","N/A",1,"NEUROLITE","TECHNETIUM TC-99M BICISATE KIT","1",1,20256,1,"Prescription"
"808","202564_1",202564,1,"GEL;TOPICAL","1.2%;0.025%",0,"CLINDAMYCIN PHOSPHATE AND TRETINOIN","CLINDAMYCIN PHOSPHATE; TRETINOIN","0",1,202564,1,"Prescription"
"809","202566_1",202566,1,"TABLET;ORAL","100MG",0,"MODAFINIL","MODAFINIL","0",1,202566,1,"Prescription"
"810","202570_1",202570,1,"CAPSULE;ORAL","200MG",1,"XALKORI","CRIZOTINIB","0",1,202570,1,"Prescription"
"811","202573_1",202573,1,"TABLET;ORAL","100MG",0,"RITONAVIR","RITONAVIR","0",1,202573,1,"Prescription"
"812","202583_1",202583,1,"CONCENTRATE;ORAL","100MG/5ML",0,"CROMOLYN SODIUM","CROMOLYN SODIUM","0",1,202583,1,"Prescription"
"813","202584_1",202584,1,"TABLET, CHEWABLE, TABLET, CAPSULE;ORAL","262.4MG, N/A, N/A;N/A, 250MG, N/A;N/A, N/A, 500MG",0,"BISMUTH SUBSALICYLATE, METRONIDAZOLE AND TETRACYCLINE HYDROCHLORIDE","BISMUTH SUBSALICYLATE; METRONIDAZOLE; TETRACYCLINE HYDROCHLORIDE","1",1,202584,1,"Prescription"
"814","202588_1",202588,1,"CAPSULE, TABLET, CAPSULE, DELAYED REL PELLETS;ORAL","500MG;500MG;30MG",0,"LANSOPRAZOLE, AMOXICILLIN AND CLARITHROMYCIN (COPACKAGED)","AMOXICILLIN; CLARITHROMYCIN; LANSOPRAZOLE","0",1,202588,1,"Prescription"
"815","202595_1",202595,1,"CAPSULE;ORAL","EQ 30MG BASE",0,"OSELTAMIVIR PHOSPHATE","OSELTAMIVIR PHOSPHATE","0",1,202595,1,"Prescription"
"816","202610_1",202610,1,"TABLET;ORAL","100MG",0,"ISONIAZID","ISONIAZID","0",1,202610,1,"Prescription"
"817","202611_1",202611,1,"TABLET, EXTENDED RELEASE;ORAL","25MG",1,"MYRBETRIQ","MIRABEGRON","1",1,202611,1,"Prescription"
"818","202645_1",202645,1,"TABLET, EXTENDED RELEASE;ORAL","1.5MG",0,"PALIPERIDONE","PALIPERIDONE","0",1,202645,1,"Prescription"
"819","202652_1",202652,1,"TABLET;ORAL","250MG",0,"DISULFIRAM","DISULFIRAM","0",1,202652,1,"Prescription"
"820","202653_1",202653,1,"SOLUTION/DROPS;OPHTHALMIC","0.5%",0,"GATIFLOXACIN","GATIFLOXACIN","0",1,202653,1,"Prescription"
"821","202670_1",202670,1,"INJECTABLE;INJECTION","5MG/VIAL",0,"MITOMYCIN","MITOMYCIN","0",1,202670,1,"Prescription"
"822","202682_1",202682,1,"CAPSULE;ORAL","10MG",0,"ATOMOXETINE HYDROCHLORIDE","ATOMOXETINE HYDROCHLORIDE","0",1,202682,1,"Prescription"
"823","202710_1",202710,1,"TABLET;ORAL","250MG",0,"CLARITHROMYCIN","CLARITHROMYCIN","0",1,202710,1,"Prescription"
"824","202713_1",202713,1,"TABLET;ORAL","EQ 5MG BASE;160MG",0,"AMLODIPINE BESYLATE AND VALSARTAN","AMLODIPINE BESYLATE; VALSARTAN","0",1,202713,1,"Prescription"
"825","202714_1",202714,1,"POWDER;INTRAVENOUS","60MG/VIAL",1,"KYPROLIS","CARFILZOMIB","1",1,202714,1,"Prescription"
"826","202736_1",202736,1,"LOTION;TOPICAL","0.5%",1,"SKLICE","IVERMECTIN","1",2,202736,1,"Over-the-counter"
"827","202766_1",202766,1,"INJECTABLE;INJECTION","EQ 500,000 UNITS BASE/VIAL",0,"POLYMYXIN B SULFATE","POLYMYXIN B SULFATE","1",1,202766,1,"Prescription"
"828","202784_1",202784,1,"CAPSULE, DELAYED REL PELLETS;ORAL","EQ 20MG BASE",0,"ESOMEPRAZOLE MAGNESIUM","ESOMEPRAZOLE MAGNESIUM","0",1,202784,1,"Prescription"
"829","202800_1",202800,1,"TABLET;ORAL","300MG;15MG",0,"ACETAMINOPHEN AND CODEINE PHOSPHATE","ACETAMINOPHEN; CODEINE PHOSPHATE","0",1,202800,1,"Prescription"
"830","202802_1",202802,1,"CAPSULE;ORAL","20MG",0,"LISDEXAMFETAMINE DIMESYLATE","LISDEXAMFETAMINE DIMESYLATE","",4,202802,1,"None (Tentative Approval)"
"831","202803_1",202803,1,"TABLET;ORAL","500MG;EQ 85MG BASE",0,"SUMATRIPTAN AND NAPROXEN SODIUM","NAPROXEN SODIUM; SUMATRIPTAN SUCCINATE","0",1,202803,1,"Prescription"
"832","202806_1",202806,1,"CAPSULE;ORAL","EQ 50MG BASE",1,"TAFINLAR","DABRAFENIB MESYLATE","0",1,202806,1,"Prescription"
"833","202811_1",202811,1,"CAPSULE;ORAL","145MCG",1,"LINZESS","LINACLOTIDE","1",1,202811,1,"Prescription"
"834","202813_1",202813,1,"AEROSOL, METERED;NASAL","0.08MG/ACTUATION",1,"QNASL","BECLOMETHASONE DIPROPIONATE","1",1,202813,1,"Prescription"
"835","202819_1",202819,1,"POWDER;ORAL","3GM/TEASPOONFUL",0,"SODIUM PHENYLBUTYRATE","SODIUM PHENYLBUTYRATE","0",1,202819,1,"Prescription"
"836","202821_1",202821,1,"TABLET;ORAL","50MG",0,"FLECAINIDE ACETATE","FLECAINIDE ACETATE","0",1,202821,1,"Prescription"
"837","202834_1",202834,1,"TABLET;ORAL","2MG",1,"FYCOMPA","PERAMPANEL","0",1,202834,1,"Prescription"
"838","202845_1",202845,1,"TABLET;ORAL","500MG",0,"DIFLUNISAL","DIFLUNISAL","0",1,202845,1,"Prescription"
"839","202860_1",202860,1,"GAS;INHALATION","800PPM",1,"GENOSYL","NITRIC OXIDE","1",1,202860,1,"Prescription"
"840","20287_1",20287,1,"INJECTABLE;SUBCUTANEOUS","2,500IU/0.2ML (12,500IU/ML)",1,"FRAGMIN","DALTEPARIN SODIUM","0",1,20287,1,"Prescription"
"841","202901_1",202901,1,"POWDER;ORAL","EQ 4GM RESIN/SCOOPFUL",0,"CHOLESTYRAMINE","CHOLESTYRAMINE","0",1,202901,1,"Prescription"
"842","202912_1",202912,1,"TABLET;ORAL","EQ 300MG BASE;150MG;300MG",0,"ABACAVIR SULFATE, LAMIVUDINE AND ZIDOVUDINE","ABACAVIR SULFATE; LAMIVUDINE; ZIDOVUDINE","0",1,202912,1,"Prescription"
"843","202925_1",202925,1,"TABLET;ORAL","EQ 75MG BASE",0,"CLOPIDOGREL BISULFATE","CLOPIDOGREL BISULFATE","0",1,202925,1,"Prescription"
"844","202929_1",202929,1,"TABLET;ORAL","1MG",0,"ESZOPICLONE","ESZOPICLONE","0",1,202929,1,"Prescription"
"845","202931_1",202931,1,"TABLET;ORAL","EQ 2.5MG BASE",0,"FROVATRIPTAN SUCCINATE","FROVATRIPTAN SUCCINATE","0",1,202931,1,"Prescription"
"846","202934_1",202934,1,"CAPSULE;ORAL","20MG;10MG",0,"DEXTROMETHORPHAN HYDROBROMIDE AND QUINIDINE SULFATE","DEXTROMETHORPHAN HYDROBROMIDE; QUINIDINE SULFATE","0",1,202934,1,"Prescription"
"847","202960_1",202960,1,"SUSPENSION;ORAL","750MG/5ML",0,"ATOVAQUONE","ATOVAQUONE","0",1,202960,1,"Prescription"
"848","202963_1",202963,1,"INJECTABLE;INTRAVENOUS, SUBCUTANEOUS","3.5MG/VIAL",0,"BORTEZOMIB","BORTEZOMIB","0",1,202963,1,"Prescription"
"849","202964_1",202964,1,"FOR SOLUTION;ORAL","50MG",0,"DICLOFENAC POTASSIUM","DICLOFENAC POTASSIUM","0",1,202964,1,"Prescription"
"850","202969_1",202969,1,"INJECTABLE;INTRAVENOUS","50MG/VIAL",0,"DECITABINE","DECITABINE","0",1,202969,1,"Prescription"
"851","20297_1",20297,1,"TABLET;ORAL","25MG",1,"COREG","CARVEDILOL","0",1,20297,1,"Prescription"
"852","20298_1",20298,1,"INJECTABLE;INJECTION","EQ 500MG BASE/VIAL",1,"ALOPRIM","ALLOPURINOL SODIUM","1",1,20298,1,"Prescription"
"853","202992_1",202992,1,"TABLET;ORAL","7MG",1,"AUBAGIO","TERIFLUNOMIDE","0",1,202992,1,"Prescription"
"854","202993_1",202993,1,"CAPSULE;ORAL","20MG;10MG",0,"DEXTROMETHORPHAN HYDROBROMIDE AND QUINIDINE SULFATE","DEXTROMETHORPHAN HYDROBROMIDE;QUINIDINE SULFATE","",4,202993,1,"None (Tentative Approval)"
"855","202999_1",202999,1,"TABLET;ORAL","1MG;2MG;2MG",0,"ESTRADIOL VALERATE; ESTRADIOL VALERATE; DIENOGEST","ESTRADIOL VALERATE; ESTRADIOL VALERATE; DIENOGEST","",4,202999,1,"None (Tentative Approval)"
"856","203007_1",203007,1,"TABLET;ORAL","EQ 250MG BASE",0,"LAPATINIB DITOSYLATE","LAPATINIB DITOSYLATE","0",1,203007,1,"Prescription"
"857","203016_1",203016,1,"CAPSULE, EXTENDED RELEASE;ORAL","2MG",0,"TOLTERODINE TARTRATE","TOLTERODINE TARTRATE","0",1,203016,1,"Prescription"
"858","203041_1",203041,1,"TABLET;ORAL","600MG;200MG;300MG",0,"EFAVIRENZ, EMTRICITABINE, AND TENOFOVIR DISOPROXIL FUMARATE","EFAVIRENZ; EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE","0",1,203041,1,"Prescription"
"859","203042_1",203042,1,"TABLET;ORAL","50MG",0,"RILUZOLE","RILUZOLE","0",1,203042,1,"Prescription"
"860","203045_1",203045,1,"TABLET, CHEWABLE;ORAL","EQ 25MG BASE",1,"ISENTRESS","RALTEGRAVIR POTASSIUM","0",1,203045,1,"Prescription"
"861","203046_1",203046,1,"TABLET;ORAL","15MG",0,"CODEINE SULFATE","CODEINE SULFATE","0",1,203046,1,"Prescription"
"862","203085_1",203085,1,"TABLET;ORAL","40MG",1,"STIVARGA","REGORAFENIB","1",1,203085,1,"Prescription"
"863","203094_1",203094,1,"TABLET;ORAL","150MG",1,"TYBOST","COBICISTAT","1",1,203094,1,"Prescription"
"864","20310_1",20310,1,"SHAMPOO;TOPICAL","1%",1,"NIZORAL ANTI-DANDRUFF","KETOCONAZOLE","1",2,20310,1,"Over-the-counter"
"865","203100_1",203100,1,"TABLET;ORAL","150MG;150MG;200MG;300MG",1,"STRIBILD","COBICISTAT; ELVITEGRAVIR; EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE","1",1,203100,1,"Prescription"
"866","203102_1",203102,1,"SOLUTION;ORAL","1.6GM/BOT; 3.13GM/BOT; 17.5GM/BOT ",0,"MAGNESIUM SULFATE ANHYDROUS; POTASSIUM SULFATE; SODIUM SULFATE","MAGNESIUM SULFATE ANHYDROUS; POTASSIUM SULFATE; SODIUM SULFATE","",4,203102,1,"None (Tentative Approval)"
"867","203108_1",203108,1,"SPRAY, METERED;INHALATION","EQ 0.0025MG BASE/INH",1,"STRIVERDI RESPIMAT","OLODATEROL HYDROCHLORIDE","1",1,203108,1,"Prescription"
"868","203112_1",203112,1,"CAPSULE;ORAL","324MG",0,"QUININE SULFATE","QUININE SULFATE","0",1,203112,1,"Prescription"
"869","203113_1",203113,1,"TABLET;ORAL","1MG;0.01MG;75MG",0,"LO-BLISOVI FE","NORETHINDRONE ACETATE;ETHINYL ESTRADIOL;FERROUS FUMARATE","",4,203113,1,"None (Tentative Approval)"
"870","203129_1",203129,1,"INJECTABLE;INJECTION","EQ 4MG PHOSPHATE/ML",0,"DEXAMETHASONE SODIUM PHOSPHATE","DEXAMETHASONE SODIUM PHOSPHATE","0",1,203129,1,"Prescription"
"871","203137_2",203137,2,"INJECTABLE;INTRAVENOUS","121.5mCi/30ML (4.05mCi/ML)",1,"VIZAMYL","FLUTEMETAMOL F-18","1",1,203137,2,"Prescription"
"872","203139_1",203139,1,"SUSPENSION;ORAL","125MG/ML",0,"MEGESTROL ACETATE","MEGESTROL ACETATE","0",1,203139,1,"Prescription"
"873","20314_1",20314,1,"INJECTABLE;INJECTION","3mCi/ML",1,"OCTREOSCAN","INDIUM IN-111 PENTETREOTIDE KIT","1",1,20314,1,"Prescription"
"874","203148_1",203148,1,"CAPSULE;ORAL","EQ 1.5MG BASE",0,"RIVASTIGMINE TARTRATE","RIVASTIGMINE TARTRATE","0",1,203148,1,"Prescription"
"875","203153_1",203153,1,"SOLUTION;INTRAVENOUS","25MG/ML (25MG/ML)",0,"TEMSIROLIMUS","TEMSIROLIMUS","0",1,203153,1,"Prescription"
"876","203155_1",203155,1,"INJECTABLE;INTRAVENOUS","4-33.1mCi/ML",1,"CHOLINE C-11","CHOLINE C-11","1",1,203155,1,"Prescription"
"877","203166_1",203166,1,"TABLET;ORAL","500MG",0,"NABUMETONE","NABUMETONE","0",1,203166,1,"Prescription"
"878","203168_1",203168,1,"SOLUTION/DROPS;OPHTHALMIC","EQ 0.07% ACID",1,"PROLENSA","BROMFENAC SODIUM","1",1,203168,1,"Prescription"
"879","203174_1",203174,1,"CAPSULE;ORAL","75MG",0,"BEXAROTENE","BEXAROTENE","0",1,203174,1,"Prescription"
"880","203188_1",203188,1,"TABLET;ORAL","150MG",1,"KALYDECO","IVACAFTOR","1",1,203188,1,"Prescription"
"881","203191_1",203191,1,"SYRUP;ORAL","2MG/5ML",0,"CYPROHEPTADINE HYDROCHLORIDE","CYPROHEPTADINE HYDROCHLORIDE","0",1,203191,1,"Prescription"
"882","203192_1",203192,1,"TABLET, EXTENDED RELEASE;ORAL","10MG",0,"ALFUZOSIN HYDROCHLORIDE","ALFUZOSIN HYDROCHLORIDE","0",1,203192,1,"Prescription"
"883","203200_1",203200,1,"TABLET;ORAL","200MG;10MG",0,"IBUPROFEN AND PHENYLEPHRINE HYDROCHLORIDE","IBUPROFEN; PHENYLEPHRINE HYDROCHLORIDE","0",2,203200,1,"Over-the-counter"
"884","203202_1",203202,1,"CAPSULE;ORAL","100MG",1,"NORTHERA","DROXIDOPA","0",1,203202,1,"Prescription"
"885","203214_1",203214,1,"TABLET;ORAL","EQ 5MG BASE",1,"XELJANZ","TOFACITINIB CITRATE","0",1,203214,1,"Prescription"
"886","203232_1",203232,1,"TABLET;ORAL","300MG",0,"TENOFOVIR DISOPROXIL FUMARATE","TENOFOVIR DISOPROXIL FUMARATE","0",1,203232,1,"Prescription"
"887","203246_1",203246,1,"INJECTABLE;INTRAVENOUS","20-150mCi/ML",0,"FLUDEOXYGLUCOSE F18","FLUDEOXYGLUCOSE F-18","0",1,203246,1,"Prescription"
"888","203255_1",203255,1,"FOR SUSPENSION;INTRAMUSCULAR","EQ 20MG BASE/VIAL",1,"SIGNIFOR LAR KIT","PASIREOTIDE PAMOATE","0",1,203255,1,"Prescription"
"889","203258_1",203258,1,"INJECTABLE;INJECTION","2MG/ML",0,"EPTIFIBATIDE","EPTIFIBATIDE","1",1,203258,1,"Prescription"
"890","203270_1",203270,1,"CAPSULE, DELAYED REL PELLETS;ORAL","10MG",0,"OMEPRAZOLE","OMEPRAZOLE","0",1,203270,1,"Prescription"
"891","203280_1",203280,1,"INJECTABLE;INJECTION","EQ 1MG BASE/ML",0,"MILRINONE LACTATE","MILRINONE LACTATE","0",1,203280,1,"Prescription"
"892","203284_1",203284,1,"LIQUID;ORAL","1.1GM/ML",1,"RAVICTI","GLYCEROL PHENYLBUTYRATE","1",1,203284,1,"Prescription"
"893","20329_1",20329,1,"TABLET, EXTENDED RELEASE;ORAL","5MG",1,"GLUCOTROL XL","GLIPIZIDE","0",1,20329,1,"Prescription"
"894","203314_1",203314,1,"SOLUTION;SUBCUTANEOUS","300 UNITS/3ML (100 UNITS/ML)",0,"TRESIBA","INSULIN DEGLUDEC","0",1,203314,1,"Prescription"
"895","203321_1",203321,1,"INJECTABLE;INTRAVENOUS","30mCi-300mCi/8ML (3.75-37.5mCi/ML)",0,"AMMONIA N 13","AMMONIA N-13","0",1,203321,1,"Prescription"
"896","203323_1",203323,1,"INJECTABLE;INJECTION","EQ 250MG BASE/ML",0,"AMIKACIN SULFATE","AMIKACIN SULFATE","0",1,203323,1,"Prescription"
"897","203324_1",203324,1,"SOLUTION/DROPS;OPHTHALMIC","0.146%",1,"PHOTREXA","RIBOFLAVIN 5'-PHOSPHATE SODIUM","1",1,203324,1,"Prescription"
"898","20333_1",20333,1,"CAPSULE;ORAL","EQ 0.5MG BASE",0,"AGRYLIN","ANAGRELIDE HYDROCHLORIDE","0",1,20333,1,"Prescription"
"899","203339_1",203339,1,"TABLET;ORAL","0.5MG;0.1MG",0,"AMABELZ","ESTRADIOL; NORETHINDRONE ACETATE","0",1,203339,1,"Prescription"
"900","203340_2",203340,2,"SOLUTION;ORAL","6MG/ML",1,"NYMALIZE","NIMODIPINE","1",1,203340,2,"Prescription"
"901","203341_1",203341,1,"TABLET;ORAL","EQ 100MG BASE",1,"BOSULIF","BOSUTINIB MONOHYDRATE","1",1,203341,1,"Prescription"
"902","203347_1",203347,1,"TABLET;ORAL","150MG",0,"MARAVIROC","MARAVIROC","0",1,203347,1,"Prescription"
"903","203351_1",203351,1,"SOLUTION;ORAL","500MG/ML",0,"SODIUM OXYBATE","SODIUM OXYBATE","",4,203351,1,"None (Tentative Approval)"
"904","203367_1",203367,1,"TABLET;ORAL","10MG",0,"PRAVASTATIN SODIUM","PRAVASTATIN SODIUM","0",1,203367,1,"Prescription"
"905","203375_1",203375,1,"SYRUP;ORAL","2MG/5ML;10MG/5ML;30MG/5ML",0,"BROMPHENIRAMINE MALEATE, PSEUDOEPHEDRINE HYDROCHLORIDE AND DEXTROMETHORPHAN HYDROBROMIDE","BROMPHENIRAMINE MALEATE; DEXTROMETHORPHAN HYDROBROMIDE; PSEUDOEPHEDRINE HYDROCHLORIDE","0",1,203375,1,"Prescription"
"906","203385_1",203385,1,"INJECTABLE;INJECTION","0.5MG/VIAL",0,"DACTINOMYCIN","DACTINOMYCIN","0",1,203385,1,"Prescription"
"907","203388_1",203388,1,"CAPSULE;ORAL","150MG",1,"ERIVEDGE","VISMODEGIB","1",1,203388,1,"Prescription"
"908","203389_1",203389,1,"CAPSULE, DELAYED RELEASE;ORAL","EQ 25MG BASE",1,"PROCYSBI","CYSTEAMINE BITARTRATE","0",1,203389,1,"Prescription"
"909","203414_1",203414,1,"TABLET;ORAL","EQ 12.5MG BASE;500MG",1,"KAZANO","ALOGLIPTIN BENZOATE; METFORMIN HYDROCHLORIDE","0",1,203414,1,"Prescription"
"910","203415_1",203415,1,"CAPSULE;ORAL","40MG",1,"XTANDI","ENZALUTAMIDE","1",1,203415,1,"Prescription"
"911","203431_1",203431,1,"SOLUTION/DROPS;OPHTHALMIC","0.004%",0,"TRAVOPROST","TRAVOPROST","0",1,203431,1,"Prescription"
"912","203433_1",203433,1,"POWDER;INHALATION","0.1MG/INH;EQ 0.05MG BASE/INH",0,"FLUTICASONE PROPIONATE AND SALMETEROL XINAFOATE","FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE","0",1,203433,1,"Prescription"
"913","203434_1",203434,1,"CAPSULE, EXTENDED RELEASE;ORAL","500MG",0,"ACETAZOLAMIDE","ACETAZOLAMIDE","0",1,203434,1,"Prescription"
"914","203437_1",203437,1,"TABLET;ORAL","200MG",0,"ENTACAPONE","ENTACAPONE","0",1,203437,1,"Prescription"
"915","203441_1",203441,1,"POWDER;SUBCUTANEOUS","5MG/VIAL",1,"GATTEX KIT","TEDUGLUTIDE RECOMBINANT","1",1,203441,1,"Prescription"
"916","203460_1",203460,1,"INJECTABLE;INJECTION","EQ 1MG BASE/ML",0,"MIDAZOLAM HYDROCHLORIDE PRESERVATIVE FREE","MIDAZOLAM HYDROCHLORIDE","0",1,203460,1,"Prescription"
"917","203469_1",203469,1,"TABLET;ORAL","EQ 15MG BASE",1,"ICLUSIG","PONATINIB HYDROCHLORIDE","0",1,203469,1,"Prescription"
"918","203477_1",203477,1,"INJECTABLE;INJECTION","100MG/ML",0,"CALCIUM CHLORIDE 10%","CALCIUM CHLORIDE","0",1,203477,1,"Prescription"
"919","203484_1",203484,1,"TABLET;ORAL","325MG;25MG",0,"ALLZITAL","ACETAMINOPHEN; BUTALBITAL","1",1,203484,1,"Prescription"
"920","203491_1",203491,1,"SUSPENSION/DROPS;OPHTHALMIC","0.3%",1,"ILEVRO","NEPAFENAC","1",1,203491,1,"Prescription"
"921","203496_1",203496,1,"TABLET, EXTENDED RELEASE;ORAL","EQ 0.125MG BASE",1,"ORENITRAM","TREPROSTINIL DIOLAMINE","0",1,203496,1,"Prescription"
"922","203505_1",203505,1,"TABLET;ORAL","60MG",1,"OSPHENA","OSPEMIFENE","1",1,203505,1,"Prescription"
"923","20351_1",20351,1,"INJECTABLE;INJECTION","55%",1,"VISIPAQUE 270","IODIXANOL","1",1,20351,1,"Prescription"
"924","203510_1",203510,1,"SOLUTION/DROPS;OPHTHALMIC","2.5%",1,"PHENYLEPHRINE HYDROCHLORIDE","PHENYLEPHRINE HYDROCHLORIDE","1",1,203510,1,"Prescription"
"925","203535_1",203535,1,"SYRUP;ORAL","1.5MG/5ML;5MG/5ML",0,"HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE","HOMATROPINE METHYLBROMIDE; HYDROCODONE BITARTRATE","0",1,203535,1,"Prescription"
"926","203540_1",203540,1,"TABLET;ORAL","400MG",0,"RALTEGRAVIR","RALTEGRAVIR","",4,203540,1,"None (Tentative Approval)"
"927","203544_1",203544,1,"INJECTABLE;INTRAVENOUS","10-200mCi/ML",0,"SODIUM FLUORIDE F-18","SODIUM FLUORIDE F-18","1",1,203544,1,"Prescription"
"928","203557_1",203557,1,"INJECTABLE;INJECTION","EQ 12GM BASE/VIAL;EQ 1.5GM BASE/VIAL",0,"PIPERACILLIN AND TAZOBACTAM","PIPERACILLIN SODIUM; TAZOBACTAM SODIUM","0",1,203557,1,"Prescription"
"929","20356_5",20356,5,"TABLET, EXTENDED RELEASE;ORAL","34MG",1,"SULAR","NISOLDIPINE","1",1,20356,5,"Prescription"
"930","203560_1",203560,1,"TABLET, FOR SUSPENSION;ORAL","125MG",0,"DEFERASIROX","DEFERASIROX","0",1,203560,1,"Prescription"
"931","203565_1",203565,1,"SOLUTION;INTRAVENOUS","750MG IRON/15ML (50MG IRON/ML)",1,"INJECTAFER","FERRIC CARBOXYMALTOSE","1",1,203565,1,"Prescription"
"932","203567_1",203567,1,"SOLUTION;TOPICAL","10%",1,"JUBLIA","EFINACONAZOLE","1",1,203567,1,"Prescription"
"933","203575_1",203575,1,"INJECTABLE;INJECTION","500MG/VIAL",0,"MYCOPHENOLATE MOFETIL HYDROCHLORIDE","MYCOPHENOLATE MOFETIL HYDROCHLORIDE","0",1,203575,1,"Prescription"
