"","pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","Tau","TauRefSize","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss"
"579","AG-370","HA1E","trt_cp","down",-0.272818138436871,0.00506602861626627,0.0114343308820359,-0.775117046409385,-44.4444444444444,2241,1.25652823988498,100,31,"PDGFRB","PDGFR receptor inhibitor","5328748"
"580","ketotifen","HA1E","trt_cp","down",-0.272730858363668,0.00506602861626627,0.0114343308820359,-0.774869070695823,-30.5220883534137,2241,0,100,31,"HRH1; PDE4A; PDE4B; PDE4C; PDE4D; PDE7A; PDE7B; PDE8A; PDE8B; PGD","Histamine receptor agonist; Histamine receptor ligand; Leukotriene receptor antagonist; Phosphodiesterase inhibitor","3827"
"581","BRD-K16410418","HA1E","trt_cp","down",-0.272548810457248,0.00506602861626627,0.0114343308820359,-0.774351845425034,-46.0062472110665,2241,0,100,31,NA,NA,"54646219"
"582","SA-1938862","NKDBA","trt_cp","down",-0.272346921425593,0.00547216473794983,0.012280437674442,-0.657797447814809,NA,229,-0.440724290035922,100,31,NA,NA,"60186945"
"583","SKF-81297","HA1E","trt_cp","down",-0.271754400879799,0.00547216473794983,0.012280437674442,-0.772094809258599,-38.7773315484159,2241,-0.790777928763536,100,31,"DRD1","Dopamine receptor agonist","11957706"
"584","DAU-5884","HA1E","trt_cp","down",-0.271526897075659,0.00547216473794983,0.012280437674442,-0.771448436998593,-28.1124497991968,2241,0.0278765079147121,100,31,"CHRM1","Acetylcholine receptor antagonist","16759154"
"585","BRD-K39208132","HA1E","trt_cp","down",-0.271394797743576,0.00591107026757636,0.013178535158237,-0.771073123081772,-36.2784471218206,2241,0.964117546912251,100,31,NA,NA,"963514"
"586","RLM-2-12","HA1E","trt_cp","down",-0.270917945311525,0.00591107026757636,0.013178535158237,-0.769718314157327,-34.7166443551986,2241,0.413100632601175,100,31,NA,NA,"1560402"
"587","O-2050","HA1E","trt_cp","down",-0.270888555188595,0.00591107026757636,0.013178535158237,-0.769634812431929,-31.5484158857653,2241,-0.779181327730839,100,31,"CNR1","Cannabinoid receptor antagonist","16102146"
"588","fluocinolone-acetonide","HA1E","trt_cp","down",-0.27074808733151,0.00591107026757636,0.013178535158237,-0.769235722286667,-49.9330655957162,2241,-0.774087718517007,100,31,NA,NA,"6215"
"589","CA-074-Me","HA1E","trt_cp","down",-0.270616901105654,0.00591107026757636,0.013178535158237,-0.768863002640905,-33.3333333333333,2241,-0.740200570627667,100,31,"CTSB","Cathepsin inhibitor","6610318"
"590","GW-6471","HA1E","trt_cp","down",-0.270217504326295,0.00637667437857474,0.0141322553887819,-0.767728256785165,-39.3574297188755,2241,-0.770880336801587,100,31,"PPARA","PPAR receptor antagonist","44634742"
"591","hydroquinine","HA1E","trt_cp","down",-0.26971020588901,0.00637667437857474,0.0141322553887819,-0.76628694621612,-34.5381526104418,2241,-0.767030923234559,100,31,NA,"Antiarrhythmic","121515"
"592","RG-14620","HA1E","trt_cp","down",-0.269287743966504,0.0068820108527231,0.0151659005825138,-0.76508666884648,-30.4328424810353,2241,-0.0229526000653942,100,31,"EGFR","EGFR inhibitor","5926218"
"593","azathioprine","HA1E","trt_cp","down",-0.269168811500693,0.0068820108527231,0.0151659005825138,-0.764748763961746,-34.4489067380634,2241,-0.960332744617955,100,31,"HPRT1; IMPDH1; PPAT; RAC1; TPMT","Dehydrogenase inhibitor","2265"
"594","BRD-K73700643","HA1E","trt_cp","down",-0.26891538670301,0.0068820108527231,0.0151659005825138,-0.764028746290661,-33.2440874609549,2241,0.792881213136509,100,31,NA,NA,"70547"
"595","lidoflazine","HA1E","trt_cp","down",-0.268634912262126,0.0068820108527231,0.0151659005825138,-0.763231876546381,-39.4466755912539,2241,0.914291721247734,100,31,"SCN1A; SCN3A; SLC29A1","Calcium channel blocker","3926"
"596","GW-405833","HA1E","trt_cp","down",-0.268424335094263,0.007416722294151,0.0162522835089645,-0.762633595386151,-39.0004462293619,2241,-0.7641839332356,100,31,"CNR2","Cannabinoid receptor agonist","9911463"
"597","SA-90377","NKDBA","trt_cp","down",-0.267843290174205,0.007416722294151,0.0162522835089645,-0.646919861508508,NA,229,-0.881107010320033,100,31,NA,NA,"44493394"
"598","alimemazine","HA1E","trt_cp","down",-0.267842180824944,0.007416722294151,0.0162522835089645,-0.760979608226888,-36.367692994199,2241,-0.765410373381163,100,31,"HRH1","Histamine receptor agonist","5574"
"599","W-5","HA1E","trt_cp","down",-0.267824070701753,0.007416722294151,0.0162522835089645,-0.760928154664166,-55.7786702365016,2241,0.872680684923856,100,31,NA,"Calmodulin antagonist","4314"
"600","spiramide","HA1E","trt_cp","down",-0.267705169144226,0.007416722294151,0.0162522835089645,-0.760590337594481,-41.6331994645248,2241,-0.765339330769158,100,31,"HTR2B","Dopamine receptor antagonist; Serotonin receptor antagonist","68186"
"601","kynuramine","HA1E","trt_cp","down",-0.267265384312904,0.00798516054986283,0.0173975270577678,-0.75934084325564,-35.698348951361,2241,0.0240260041510762,100,31,NA,"Aryl hydrocarbon receptor activator","4990100"
"602","GR-79236","HA1E","trt_cp","down",-0.266248485457812,0.0085973783864387,0.0186263021462935,-0.756451681847338,-31.5930388219545,2241,0.911979158240611,100,31,"ADORA1; ADORA2A","Adenosine receptor agonist","9884817"
"603","epitestosterone","HA1E","trt_cp","down",-0.266159305478272,0.0085973783864387,0.0186263021462935,-0.756198308216332,-43.5519857206604,2241,0.985709409058043,100,31,"AKR1C1; AKR1C2; AR","Inactive testosterone analog","10204"
"604","naproxen","HA1E","trt_cp","down",-0.265433678530175,0.00925109108420132,0.0199335681669897,-0.754136693764939,-41.4993306559572,2241,1.05089115398213,100,31,"AKR1C2; AKR1C3; CYP2C9; LTF; PNLIP; TF","Cyclooxygenase inhibitor","1302"
"605","ambroxol","HA1E","trt_cp","down",-0.265311235812088,0.00925109108420132,0.0199335681669897,-0.753788815729623,-31.0129406514949,2241,0.906285228279128,100,31,"GBA","Sodium channel blocker","2132"
"606","arctigenin","HA1E","trt_cp","down",-0.264952331423378,0.00925109108420132,0.0199335681669897,-0.752769114798759,-45.6938866577421,2241,-0.757910745729231,100,31,"ADIPOR1; AHR; CHUK; MAP2K1","MEK inhibitor","64981"
"607","guanabenz","HA1E","trt_cp","down",-0.263683963510615,0.00993996670575931,0.0213199435232836,-0.749165492268622,-48.6836233824186,2241,-0.226880370679203,100,31,"ADRA2B; ADRA2C","Adrenergic receptor agonist","3517"
"608","2-(biphenyl-4-ylsulfonamido)pentanedioic-acid","HA1E","trt_cp","down",-0.263307803073453,0.0106730570928818,0.0228008093975676,-0.748096764328832,-39.8036590807675,2241,0.0191895842020726,100,31,"MMP13; MMP8; MMP9","Matrix metalloprotease inhibitor","644601"
"609","BRD-K24426149","HA1E","trt_cp","down",-0.263182213262969,0.0106730570928818,0.0228008093975676,-0.747739944934348,-42.3917893797412,2241,0,100,31,NA,NA,"2120347"
"610","pravastatin","HA1E","trt_cp","down",-0.262970840556612,0.0106730570928818,0.0228008093975676,-0.747139403530533,-40.4283801874163,2241,1.01595280504134,100,31,"ABCC2; APOB; CCL2; CETP; CRP; HMGCR; LCAT; SELP; SLCO1B1","HMGCR inhibitor","4889"
"611","pinacidil","HA1E","trt_cp","down",-0.262670619902499,0.0106730570928818,0.0228008093975676,-0.746286431847565,-46.8987059348505,2241,0.898345915726072,100,31,"ABCC8; ABCC9; KCNJ11; KCNJ8","ATP channel activator; Potassium channel activator","4826"
"612","BRD-K71265179","HA1E","trt_cp","down",-0.262022250523467,0.0114617205662501,0.0243734593652581,-0.744444317679727,-28.3355644801428,2241,-0.748947536549487,100,31,NA,NA,"576989"
"613","lawsone","HA1E","trt_cp","down",-0.260980547612374,0.0122900293658284,0.0260061050527678,-0.741484684246595,-31.7715305667113,2241,-0.0222445405273977,100,31,NA,"Coloring agent","10125107"
"614","SA-1457415","NKDBA","trt_cp","down",-0.260139725900704,0.0131762177305649,0.0277522463002814,-0.628313501312985,NA,229,-0.4209700458797,100,31,NA,NA,"54659344"
"615","BRD-K23980805","HA1E","trt_cp","down",-0.260016334033353,0.0131762177305649,0.0277522463002814,-0.73874520957031,-37.7956269522535,2241,0.986353222619543,100,31,NA,NA,"56643205"
"616","SU-1498","HA1E","trt_cp","down",-0.259113986164102,0.0141064467869857,0.0295557521903307,-0.736181504608263,-33.8241856314145,2241,-0.708014098132384,100,31,"ERBB2; KDR","VEGFR inhibitor","5941539"
"617","fluticasone-propionate","HA1E","trt_cp","down",-0.259080577024922,0.0141064467869857,0.0295557521903307,-0.736086584257905,-41.3208389112004,2241,-0.744945402835444,100,31,NA,NA,"444036"
"618","BRD-K58698715","HA1E","trt_cp","down",-0.259045781852783,0.0141064467869857,0.0295557521903307,-0.735987725981062,-43.1503792949576,2241,-0.753895719704784,100,31,NA,NA,"1612038"
"619","papaverine","HA1E","trt_cp","down",-0.258608999479017,0.0141064467869857,0.0295557521903307,-0.734746762072221,-35.921463632307,2241,-0.744051655340703,100,31,"PDE10A; PDE4B; PDE5A","Phosphodiesterase inhibitor","6084"
"620","YM-90709","HA1E","trt_cp","down",-0.2585775427986,0.0141064467869857,0.0295557521903307,-0.734657388948591,-33.3333333333333,2241,-0.742126945848067,100,31,"CSF2RB; IL5RA","IL5 inhibitor","1103147"
"621","ursolic-acid","NKDBA","trt_cp","down",-0.257741870395383,0.0150961655919563,0.0314615838712051,-0.622521979149371,NA,229,-0.417089726030078,100,31,NA,NA,"64945"
"622","timolol","HA1E","trt_cp","down",-0.2573270126651,0.0161436769251451,0.0334852327483285,-0.731104446211433,-38.9112003569835,2241,0.681456726405192,100,31,"ADRB1; ADRB2","Adrenergic receptor antagonist","5281056"
"623","BRD-K54674709","HA1E","trt_cp","down",-0.25707786500374,0.0161436769251451,0.0334852327483285,-0.730396580522958,-35.698348951361,2241,0.873223929014558,100,31,NA,NA,"25243787"
"624","azacyclonol","HA1E","trt_cp","down",-0.256976342999617,0.0161436769251451,0.0334852327483285,-0.730108141358199,-34.6273984828202,2241,-0.0147337110614955,100,31,"HRH1","Histamine receptor antagonist","15723"
"625","DCPIB","HA1E","trt_cp","down",-0.25683966547957,0.0161436769251451,0.0334852327483285,-0.729719820126129,-29.1834002677376,2241,0,100,31,"SLC1A2","Chloride channel blocker; Gap junction modulator; Glutamate inhibitor","10071166"
"626","fluvastatin","HA1E","trt_cp","down",-0.256346675890852,0.0172592511454823,0.0356463145765037,-0.728319163131301,-31.0129406514949,2241,-1.00667678577059,100,31,"APOA1; APOB; APOE; CYBA; CYP2C8; CYP2C9; F3; HMGCR; ICAM1; LDLR; RHOA; SELP; SERPINE1","HMGCR inhibitor","1548972"
"627","lobendazole","HA1E","trt_cp","down",-0.25534103112385,0.0184415609396317,0.037929662304946,-0.725461976266814,-42.6149040606872,2241,0.869071110170973,100,31,NA,"Anthelmintic","22752"
"628","hypericin","HA1E","trt_cp","down",-0.255275037600015,0.0184415609396317,0.037929662304946,-0.72527447881679,-45.4707719767961,2241,-0.0217582343645036,100,31,"GSTA1","Tyrosine kinase inhibitor","3663"
"629","ichthynone","HA1E","trt_cp","down",-0.255168685294306,0.0184415609396317,0.037929662304946,-0.724972316044357,-36.4569388665774,2241,-0.799483024547373,100,31,NA,NA,"3428129"
"630","semaxanib","HA1E","trt_cp","down",-0.254653346193224,0.0184415609396317,0.037929662304946,-0.723508160749482,-30.4774654172245,2241,-0.869079151354195,100,31,"FLT1; FLT3; KDR; KIT; MET; PDGFRA; PDGFRB; RET","VEGFR inhibitor","5329098"
"631","SA-424170","NKDBA","trt_cp","down",-0.254310137245828,0.019688430384091,0.0402778448509297,-0.614233340175438,NA,229,0.420336506820935,100,31,NA,NA,"44618378"
"632","SR-95639A","HA1E","trt_cp","down",-0.254014777130307,0.019688430384091,0.0402778448509297,-0.721693890742316,-19.6340919232485,2241,-0.0216508167222693,100,31,"CHRM1","Acetylcholine receptor agonist","195165"
"633","LY-456236","HA1E","trt_cp","down",-0.253961248648791,0.019688430384091,0.0402778448509297,-0.721541808337792,-38.9112003569835,2241,0.600655041893224,100,31,"GRM1","Glutamate receptor antagonist","9926999"
"634","BRD-K03371390","HA1E","trt_cp","down",-0.253319132794506,0.0210093900237998,0.0428106029323702,-0.719717461367031,-40.6514948683623,2241,1.08617542751595,100,31,NA,NA,"616433"
"635","amiodarone","HA1E","trt_cp","down",-0.253069073979917,0.0210093900237998,0.0428106029323702,-0.719007006956253,-38.8665774207943,2241,-1.00427273562189,100,31,"ABCG2; ADRB1; CACNA1H; CACNA2D2; CYP2C8; CYP2C9; DIO3; KCNA7; KCNH2; PPARG; SCN5A; THRA; THRB","Potassium channel blocker","2157"
"636","estradiol","HA1E","trt_cp","down",-0.252374183195012,0.0223870759892107,0.045440592913748,-0.717032718531521,-41.9901829540384,2241,0.825650348630145,100,31,"ATP6; BECN1; BPNT1; CHRNA4; CYP2A6; CYP2B6; CYP2C8; CYP2E1; CYP3A5; CYP3A7; ESR1; ESR2; ESRRA; ESRRB; ESRRG; GPER1; HSD17B1; HSD17B11; HSD17B12; HSD17B2; HSD17B6; HSD17B7; HSD17B8; KCNMA1; NCOA2; NR1I2; SHBG; SULT1A1; SULT1E1; UGT1A1; UGT1A10; UGT1A3; UGT1A4; UGT1A5; UGT1A6; UGT1A7; UGT1A8; UGT1A9; UGT2A2; UGT2A3; UGT2B10; UGT2B11; UGT2B15; UGT2B17; UGT2B4; UGT2B7","Contraceptive agent; Estrogen receptor agonist","5757"
"637","BRD-K61627029","HA1E","trt_cp","down",-0.251745831228963,0.0223870759892107,0.045440592913748,-0.715247476821347,-45.6492637215529,2241,0.906186676838146,100,31,NA,NA,"1248117"
"638","BRD-K56446541","HA1E","trt_cp","down",-0.251732106972406,0.0223870759892107,0.045440592913748,-0.715208484160274,-42.8380187416332,2241,0.600209451331439,100,31,NA,NA,"35647030"
"639","pirlindole","HA1E","trt_cp","down",-0.251532481321269,0.0223870759892107,0.045440592913748,-0.714641317893461,-38.1972333779563,2241,-0.674941797012165,100,31,"MAOA; SLC6A2; SLC6A4","Monoamine oxidase inhibitor","68802"
"640","desoxycortone","HA1E","trt_cp","down",-0.251164156868825,0.0238390479829864,0.0482089016108304,-0.713594853155687,-28.7817938420348,2241,-0.0198823540286504,100,31,"NR3C1; NR3C2","Mineralocorticoid receptor agonist","73707523"
"641","nefopam","HA1E","trt_cp","down",-0.251024883829674,0.0238390479829864,0.0482089016108304,-0.713199157666489,-31.2806782686301,2241,-0.706989057585927,100,31,NA,"Cyclooxygenase inhibitor","155290"
"642","BRD-A28412351","HA1E","trt_cp","down",-0.250439413646041,0.0253670249846935,0.0510875586220506,-0.711535749499793,-38.9558232931727,2241,0.681503254085434,100,31,NA,NA,"25079076"
"643","BRD-K77690805","HA1E","trt_cp","down",-0.24978460613296,0.0253670249846935,0.0510875586220506,-0.709675343632303,-41.0977242302544,2241,0.80105256565967,100,31,NA,NA,"56643198"
"644","BRD-A51929314","HA1E","trt_cp","down",-0.249498393724621,0.0269838449429949,0.0541444168100369,-0.708862171466154,-35.2074966532798,2241,-0.655329398683544,100,31,NA,NA,"5812876"
"645","BRD-A13964793","HA1E","trt_cp","down",-0.249249385219232,0.0269838449429949,0.0541444168100369,-0.70815470114056,-23.7840249888443,2241,-0.0208537255942991,100,31,NA,NA,"10040286"
"646","BRD-K22215695","HA1E","trt_cp","down",-0.24920356095533,0.0269838449429949,0.0541444168100369,-0.708024507568045,-28.0678268630076,2241,-1.1688997436369,100,31,NA,NA,"1502520"
"647","bisacodyl","HA1E","trt_cp","down",-0.24870537546009,0.0269838449429949,0.0541444168100369,-0.706609088227355,-39.9375278893351,2241,-0.707480288811415,100,31,NA,"Laxative","2391"
"648","carprofen","HA1E","trt_cp","down",-0.248485211962898,0.0286771268531633,0.0573342922502381,-0.705983570874849,-39.6251673360107,2241,0.9711142642881,100,31,NA,"Cyclooxygenase inhibitor","2581"
"649","BRD-K56658166","HA1E","trt_cp","down",-0.248132507455438,0.0286771268531633,0.0573342922502381,-0.704981484731883,-37.6171352074967,2241,0.945721841697322,100,31,NA,NA,"1183113"
"650","PD-160170","HA1E","trt_cp","down",-0.24751671185947,0.0286771268531633,0.0573342922502381,-0.703231917543009,-36.144578313253,2241,-0.710193646115273,100,31,"NPY1R","Neuropeptide receptor antagonist","9820766"
"651","GR-89696","HA1E","trt_cp","down",-0.246980438762526,0.0304563795009032,0.0606645880870106,-0.701708285641724,-28.6479250334672,2241,0.69842755661775,100,31,"OPRK1","Opioid receptor agonist","6442840"
"652","W-12","HA1E","trt_cp","down",-0.246970580419833,0.0304563795009032,0.0606645880870106,-0.701680276618882,-31.7715305667113,2241,-0.583877356251294,100,31,NA,"Calmodulin antagonist","4298"
"653","BRD-A41630653","HA1E","trt_cp","down",-0.246228101359889,0.0323253672338734,0.0641343770927723,-0.699570782802739,-32.1731369924141,2241,0.91320035594541,100,31,NA,NA,"64650"
"654","BRD-K95789946","HA1E","trt_cp","down",-0.245880945467779,0.0323253672338734,0.0641343770927723,-0.698584461104049,-30.9236947791165,2241,-0.013971689222081,100,31,NA,NA,"44143091"
"655","fluphenazine","HA1E","trt_cp","down",-0.245579622990944,0.0323253672338734,0.0641343770927723,-0.697728358978294,-24.5426149040607,2241,-0.258159492821968,100,31,"ADCY10; AR; CALM1; CALM2; CALM3; CHRNA7; DRD1; HRH1; HTR1E; HTR6; HTR7","Dopamine receptor antagonist","9550045"
"656","bepridil","HA1E","trt_cp","down",-0.245127993722972,0.0342699465493095,0.0677526205041974,-0.696445212827276,-31.5930388219545,2241,0.0176603873917698,100,31,"ATP1A1; CACNA1A; CACNA1C; CACNA1H; CACNA2D2; CALM1; CALM2; CALM3; KCNH2; KCNQ1; KCNQ4; MYLK3; PDE1A; PDE1B; SCN5A; TNNC1","Calcium channel blocker; L-type calcium channel blocker","2351"
"657","febuxostat","HA1E","trt_cp","down",-0.245039784221285,0.0342699465493095,0.0677526205041974,-0.696194596468686,-37.6171352074967,2241,-0.017182182952618,100,31,"AOX1","Xanthine oxidase inhibitor","134018"
"658","fillalbin","HA1E","trt_cp","down",-0.244731464746566,0.0342699465493095,0.0677526205041974,-0.695318614827713,-40.6961178045515,2241,-0.657922429205784,100,31,NA,"Increases arterial blood pressure","933171"
"659","SA-1939079","NKDBA","trt_cp","down",-0.244721954922337,0.0342699465493095,0.0677526205041974,-0.591075076338413,NA,229,0.34276045541211,100,31,NA,NA,"60185223"
"660","quinoclamine","NKDBA","trt_cp","down",-0.244428244244894,0.0363066327065934,0.0715514221306319,-0.590365679173184,NA,229,-1.29913727733156,100,31,NA,"Algicide","17748"
"661","luzindole","HA1E","trt_cp","down",-0.242630656311479,0.0384308997848403,0.0754917901479856,-0.689349904541051,-31.7269076305221,2241,0.264291226507351,100,31,"MTNR1A; MTNR1B","Melatonin receptor antagonist","122162"
"662","PTB1","HA1E","trt_cp","down",-0.242256170201935,0.0406627445210355,0.079583368988063,-0.688285933615898,-32.8871039714413,2241,1.20509511694287,100,31,"PTPN1","AMPK activator","24857885"
"663","suloctidil","HA1E","trt_cp","down",-0.241901055452299,0.0406627445210355,0.079583368988063,-0.687276999615207,-29.2280232039268,2241,-1.32119519695766,100,31,NA,"Adrenergic receptor antagonist","5354"
"664","dephostatin","HA1E","trt_cp","down",-0.241171642870302,0.0429869136914285,0.083899881321808,-0.685204629612937,-23.2931726907631,2241,0,100,31,"PTPN1; PTPN6","Tyrosine phosphatase inhibitor","2990"
"665","BRD-A53107311","HA1E","trt_cp","down",-0.241042448974686,0.0429869136914285,0.083899881321808,-0.684837570474724,-27.2199910754128,2241,-0.679894856212731,100,31,NA,NA,"3266419"
"666","pyrazolanthrone","HA1E","trt_cp","down",-0.240889986876995,0.0429869136914285,0.083899881321808,-0.68440440290189,-25.4796965640339,2241,-0.0309687659640994,100,31,"LRRK2; MAPK10; MAPK8; MAPK8IP1; MAPK9; TTK","JNK inhibitor","8515"
"667","CP-93129","HA1E","trt_cp","down",-0.240213760919618,0.0454072586806183,0.0882975491865822,-0.682483144037686,-34.6720214190094,2241,0,100,31,"HTR1B","Serotonin receptor agonist","124007"
"668","AM-580","NKDBA","trt_cp","down",-0.239666058164904,0.0454072586806183,0.0882975491865822,-0.578863607355961,NA,229,0,100,31,"RARA","Retinoid receptor agonist","2126"
"669","SA-1944378","NKDBA","trt_cp","down",-0.239630629363844,0.0454072586806183,0.0882975491865822,-0.578778036442238,NA,229,-0.777046573055085,100,31,NA,NA,"44483939"
"670","SA-89763","NKDBA","trt_cp","down",-0.23914543586888,0.0479388803977101,0.0928902975737726,-0.577606152284292,NA,229,0.342262516281801,100,31,NA,NA,"44500663"
"671","GW-5074","HA1E","trt_cp","down",-0.239024430435859,0.0479388803977101,0.0928902975737726,-0.679104078638816,-28.8710397144132,2241,0.521199224903933,100,31,"LRRK1; LRRK2; NTRK1; RAF1","Leucine rich repeat kinase inhibitor; RAF inhibitor","5924208"
"672","FGIN-1-43","HA1E","trt_cp","down",-0.238947776045067,0.0479388803977101,0.0928902975737726,-0.67888629207475,-28.4694332887104,2241,0.678533449952529,100,31,"TSPO","Benzodiazepine receptor agonist","3995234"
"673","MRS-1334","HA1E","trt_cp","down",-0.237715969412396,0.0505539052626407,0.0975870655794479,-0.675386545597723,-27.487728692548,2241,0.020190053953941,100,31,NA,"Adenosine receptor antagonist","NotFound"
"674","PSH-027","HA1E","trt_cp","down",-0.236535949742824,0.0532625383566355,0.102497098644007,-0.672033933611498,-26.3275323516287,2241,-0.634045920325486,100,31,NA,NA,"24747210"
"675","BRD-K12707296","HA1E","trt_cp","down",-0.236430867962546,0.0560728741151226,0.107589871104947,-0.671735380591426,-39.7590361445783,2241,-0.67634502533917,100,31,NA,NA,"2321431"
"676","BRD-A84098870","HA1E","trt_cp","down",-0.235575120239839,0.0560728741151226,0.107589871104947,-0.669304073600269,-21.954484605087,2241,0.754585596784857,100,31,NA,NA,"2820091"
"677","BRD-K73004613","HA1E","trt_cp","down",-0.233000753983401,0.0651635561187426,0.123966402491739,-0.661989914869843,-32.4854975457385,2241,0.696264834945185,100,31,NA,NA,"44246514"
"678","BRD-K88965984","HA1E","trt_cp","down",-0.232900272198891,0.0651635561187426,0.123966402491739,-0.661704431124247,-38.2418563141455,2241,-0.661704431124247,100,31,NA,NA,"11831"
"679","ZD-7155","HA1E","trt_cp","down",-0.231165939464688,0.0717489885981173,0.135741489441154,-0.656776932996269,-24.4533690316823,2241,-0.749113667051789,100,31,"AGTR1","Angiotensin receptor antagonist","4673492"
"680","estrone","HA1E","trt_cp","down",-0.230920177198264,0.0717489885981173,0.135741489441154,-0.656078685720039,-25.3904506916555,2241,0.252525477445582,100,31,"AR; BPNT1; CYP19A1; CYP2A6; ESR1; ESR2; HSD17B1; HSD17B11; HSD17B12; HSD17B2; HSD17B6; HSD17B7; HSD17B8; SHBG; SULT1E1; UGT1A1; UGT1A10; UGT1A3; UGT1A4; UGT1A5; UGT1A6; UGT1A7; UGT1A8; UGT1A9; UGT2A2; UGT2A3; UGT2B10; UGT2B11; UGT2B15; UGT2B17; UGT2B4; UGT2B7","Estrogen receptor agonist; Estrogenic hormone","5870"
"681","tianeptine","HA1E","trt_cp","down",-0.230751403501268,0.0717489885981173,0.135741489441154,-0.655599174459254,-30.4774654172245,2241,0,100,31,"DRD3; GRIA1; OPRM1; SLC6A4","Selective serotonin reuptake enhancer (SSRE)","68870"
"682","SA-1459454","NKDBA","trt_cp","down",-0.230674076165132,0.0717489885981173,0.135741489441154,-0.557145341626041,NA,229,-0.799676985369069,100,31,NA,NA,"54657729"
"683","GR-144053","HA1E","trt_cp","down",-0.230340263823959,0.0751865778245804,0.14188290438576,-0.654431065277939,-37.1262829094154,2241,0,100,31,"ITGA2B; ITGB3","Integrin antagonist","173614"
"684","SQ-22536","HA1E","trt_cp","down",-0.229288221027969,0.0787549835719951,0.148306180340707,-0.651442054688699,-24.0071396697903,2241,0.77185927498251,100,31,"ADCY1; ADCY5","Adenylyl cyclase inhibitor","5270"
"685","CH-223191","HA1E","trt_cp","down",-0.228399232618279,0.0823824874017293,0.154712500144411,-0.648916305945017,-33.3333333333333,2241,-0.648916305945017,100,31,NA,NA,"3091786"
"686","mirtazapine","HA1E","trt_cp","down",-0.227481383438627,0.0861386100696779,0.161429979788032,-0.646308559446718,-27.264614011602,2241,0,100,31,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; ADRB1; ADRB2; DRD1; DRD3; HRH1; HRH3; HTR2B; HTR3A; HTR7; OPRK1; SLC6A2; SLC6A3; SLC6A4","Adrenergic receptor antagonist; Serotonin receptor antagonist","4205"
"687","metergoline","HA1E","trt_cp","down",-0.226866453793674,0.0861386100696779,0.161429979788032,-0.644561452553912,-30.388219544846,2241,-0.826075323374564,100,31,"HTR1B; HTR1D; HTR1E; HTR1F; HTR2B; HTR5A; HTR6; HTR7; SCN2A","Dopamine receptor agonist; Serotonin receptor antagonist","28693"
"688","BRD-K78797196","HA1E","trt_cp","down",-0.226671114513821,0.0861386100696779,0.161429979788032,-0.644006464507607,-34.7166443551986,2241,0.715615890769048,100,31,NA,NA,"4292126"
"689","SA-426029","NKDBA","trt_cp","down",-0.226305049284634,0.0899925622582848,0.168186181014304,-0.546592864232934,NA,229,-0.366217219036066,100,31,NA,NA,"44488194"
"690","SB-334867","HA1E","trt_cp","down",-0.226080753054693,0.0899925622582848,0.168186181014304,-0.642329159497263,-36.144578313253,2241,0.681864069365852,100,31,"HCRTR1; HCRTR2","Orexin receptor antagonist","6604926"
"691","BRD-A21481508","HA1E","trt_cp","down",-0.225997990168099,0.0899925622582848,0.168186181014304,-0.642094017784998,-33.7349397590361,2241,0.892649989840647,100,31,NA,NA,"24747278"
"692","REV-5901","HA1E","trt_cp","down",-0.224267675742501,0.0979692802249592,0.182219371945047,-0.637177936271453,-31.3253012048193,2241,0.0275411504008731,100,31,"ALOX5","Leukotriene receptor antagonist; Lipoxygenase inhibitor","5059"
"693","phenylalanyltyrosine","HA1E","trt_cp","down",-0.223309921161726,0.102095114055165,0.189471512398302,-0.634456812573121,-26.8630075858992,2241,0.015325746858983,100,31,NA,NA,"515709"
"694","hydrocotarnine","HA1E","trt_cp","down",-0.223237462749568,0.102095114055165,0.189471512398302,-0.634250947410557,-25.3458277554663,2241,0.968643492392183,100,31,NA,"Opioid receptor antagonist","3646"
"695","benzonatate","HA1E","trt_cp","down",-0.223229902792174,0.102095114055165,0.189471512398302,-0.634229468443362,-29.5403837572512,2241,-0.685700532926879,100,31,"SCN5A","Local anesthetic","7699"
"696","XE-991","HA1E","trt_cp","down",-0.221762757886634,0.106317232500342,0.196885667987819,-0.630061090811462,-22.3560910307898,2241,0,100,31,"KCNQ1; KCNQ2; KCNQ3; KCNQ4; KCNQ5","Potassium channel blocker","656732"
"697","loperamide","HA1E","trt_cp","down",-0.221519938197703,0.106317232500342,0.196885667987819,-0.629371203837038,-26.4614011601963,2241,-0.814715390506109,100,31,"CACNA1A; CALM1; CALM2; CALM3; CYP2B6; CYP2C8; NPR2; NR1I3; OPRD1; OPRK1; OPRM1; POMC","Opioid receptor agonist","71420"
"698","arecaidine-propargyl-ester","HA1E","trt_cp","down",-0.220066161479437,0.115029325573816,0.212215483182268,-0.625240807220238,-25.6135653726015,2241,0.720797891959601,100,31,NA,NA,"2229"
"699","SA-1456195","NKDBA","trt_cp","down",-0.219861900703049,0.115029325573816,0.212215483182268,-0.531030776471219,NA,229,-0.685763059479545,100,31,NA,NA,"54657953"
"700","BRD-K28452084","HA1E","trt_cp","down",-0.21902779590609,0.119505026143938,0.219986900920122,-0.622290655661705,-24.4087460954931,2241,-0.624676732008207,100,31,NA,NA,"5236771"
