"","pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","Tau","TauRefSize","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss","MOA","Target","Disease.Area","Indication","Phase","concept_codes","concept_ids","latest_xml_id","latest_zip_id","X.x","rowid","concept_name","concept_code","pred0","pred1","X.y"
"245","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,372998,"itching",10023084,0,4.99856758117676,NA
"246","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,372999,"jaundice",10023126,0,5.30301570892334,NA
"247","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373002,"malaise",10025482,0,5.03228855133057,NA
"248","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373006,"mydriasis",10028521,0,4.8635311126709,NA
"249","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373008,"myocardial infarction",10028596,0,5.08761072158813,NA
"250","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373009,"nausea",10028813,0,5.24223852157593,NA
"251","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373011,"nervousness",10029216,0,4.70177268981934,NA
"252","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373014,"nightmares",10029414,0,4.86814832687378,NA
"253","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373015,"numbness",10029829,0,3.97674942016602,NA
"254","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373017,"orthostatic hypotension",10031127,0,4.65280055999756,NA
"255","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373019,"palpitation",10033556,0.0604228675365448,4.56584692001343,NA
"256","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373021,"paralytic ileus",10033841,0.294754326343536,4.21448040008545,NA
"257","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373023,"parotid swelling",10034028,0,5.06345176696777,NA
"258","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373024,"peripheral neuropathy",10080342,1.2499932050705,2.67968606948853,NA
"259","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373026,"petechiae",10034754,0,4.81305551528931,NA
"260","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373028,"psychosis",10037234,0.463002026081085,2.59252214431763,NA
"261","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373029,"purpura",10037549,0,4.81042718887329,NA
"262","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373031,"rash",10037844,0.0709197595715523,3.00832772254944,NA
"263","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373035,"restlessness",10038743,0,5.12680053710938,NA
"264","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373039,"seizures",10039910,0.216188997030258,4.31298065185547,NA
"265","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373041,"skin rash",10040913,0,5.2027759552002,NA
"266","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373043,"sleep disorder",10040984,0,4.17406511306763,NA
"267","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373046,"stomatitis",10042128,0,5.11351871490479,NA
"268","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373048,"stroke",10042244,0,4.3860650062561,NA
"269","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373050,"syncope",10042772,0,5.18827629089355,NA
"270","imipramine","HA1E","trt_cp","down",-0.493015842755209,2.20638643121956e-05,7.66921192607174e-05,-1.25243294168344,-93.3958054439982,2241,-0.989175004750308,37,29,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine
reuptake inhibitor;
Serotonin reuptake
inhibitor","3696","norepinephrine reputake
inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,373051,"tachycardia",10043071,0,5.09161949157715,NA
